DscConjuntoUnidadeConsumidora,DscTipoInterrupcao,IdeMotivoInterrupcao,DatInicioInterrupcao,DatFimInterrupcao,DscFatoGeradorInterrupcao,NumAno
AUGUSTA,NAPSo Programada,0,2022-03-09 13:39:15,2022-03-11 13:48:00,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2022
AUGUSTA,NAPSo Programada,0,2022-10-17 20:34:15,2022-10-19 13:42:36,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2022
AUGUSTA,NAPSo Programada,0,2022-10-07 11:50:13,2022-10-07 16:54:40,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2022
AUGUSTA,NAPSo Programada,0,2022-10-30 04:32:01,2022-10-30 14:11:44,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2022
AUGUSTA,NAPSo Programada,0,2022-09-14 08:02:00,2022-09-14 19:16:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2022
AUGUSTA,NAPSo Programada,0,2022-05-31 06:44:41,2022-06-01 04:15:39,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2022
AUGUSTA,NAPSo Programada,0,2022-07-19 00:53:42,2022-07-19 09:35:00,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;ERRO DE OPERACAO,2022
AUGUSTA,NAPSo Programada,0,2022-07-31 12:11:23,2022-07-31 18:29:05,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2022
AUGUSTA,NAPSo Programada,0,2022-07-18 18:39:59,2022-07-18 23:25:37,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2022
AUGUSTA,Programada,0,2022-04-03 06:35:00,2022-04-03 11:45:00,Interna - Programada - Alteracao - Para melhoria,2022
AUGUSTA,NAPSo Programada,0,2022-01-28 13:40:14,2022-01-28 17:28:40,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2022
AUGUSTA,NAPSo Programada,0,2022-12-23 06:16:22,2022-12-23 21:03:09,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2022
AUGUSTA,NAPSo Programada,0,2022-12-21 17:22:25,2022-12-22 12:52:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2022
AUGUSTA,NAPSo Programada,0,2022-12-26 20:35:14,2022-12-27 03:18:18,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;SERVICO MAL EXECUTADO,2022
AUGUSTA,NAPSo Programada,0,2022-12-29 00:37:40,2022-12-29 09:13:55,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2022
AUGUSTA,NAPSo Programada,0,2022-12-26 10:58:38,2022-12-26 18:52:14,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;SERVICO MAL EXECUTADO,2022
AUGUSTA,NAPSo Programada,0,2023-10-21 13:35:00,2023-10-22 03:10:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
AUGUSTA,NAPSo Programada,6,2023-03-10 17:52:59,2023-03-11 19:25:34,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2023
AUGUSTA,NAPSo Programada,6,2023-03-10 18:14:26,2023-03-11 18:55:06,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-09-24 15:17:18,2023-09-25 15:18:19,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-02-19 10:03:34,2023-02-20 03:09:43,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
AUGUSTA,NAPSo Programada,0,2023-11-29 11:40:22,2023-11-30 12:49:00,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2023
AUGUSTA,NAPSo Programada,0,2023-07-10 09:42:11,2023-07-10 11:56:49,INTERNA;NAO PROGRAMADA;TERCEIROS;ROUBO,2023
AUGUSTA,NAPSo Programada,0,2023-10-20 06:10:40,2023-10-21 13:45:38,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-10-11 04:25:00,2023-10-11 06:21:09,INTERNA;NAO PROGRAMADA;TERCEIROS;ROUBO,2023
AUGUSTA,NAPSo Programada,0,2023-02-27 20:09:28,2023-02-27 22:19:59,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-10-30 00:00:08,2023-10-30 01:39:10,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-01-28 03:23:04,2023-01-28 11:37:22,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-11-12 15:06:36,2023-11-12 16:58:51,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
AUGUSTA,Programada,0,2023-06-03 11:00:00,2023-06-03 12:28:39,INTERNA;PROGRAMADA;ALTERACAO;PARA MELHORIA,2023
AUGUSTA,NAPSo Programada,0,2023-10-20 14:34:04,2023-10-21 11:45:47,INTERNA;NAO PROGRAMADA;NAO CLASSIFICADA;,2023
AUGUSTA,NAPSo Programada,0,2023-05-09 12:38:09,2023-05-10 06:18:39,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-07-21 21:58:55,2023-07-22 19:05:26,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-03-25 14:56:33,2023-03-26 16:52:03,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;SERVICO MAL EXECUTADO,2023
AUGUSTA,NAPSo Programada,0,2023-07-12 08:53:21,2023-07-12 17:22:17,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-09-26 12:52:38,2023-09-27 02:52:20,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-02-11 00:19:53,2023-02-11 22:00:52,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-03-13 12:59:22,2023-03-13 16:24:28,INTERNA;NAO PROGRAMADA;TERCEIROS;EMPRESAS DE SERVICOS PUBLICOS OU SUAS CONTRATADAS,2023
AUGUSTA,NAPSo Programada,0,2023-05-25 19:32:01,2023-05-26 01:00:21,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-01-10 23:06:21,2023-01-10 23:44:57,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-10-14 16:12:36,2023-10-16 08:00:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-03-04 20:08:16,2023-03-04 21:45:42,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-11-22 16:23:23,2023-11-24 07:53:02,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-07-22 17:08:12,2023-07-22 20:44:02,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;ERRO DE OPERACAO,2023
AUGUSTA,NAPSo Programada,0,2023-02-01 16:19:58,2023-02-01 20:47:25,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
AUGUSTA,NAPSo Programada,0,2023-07-12 20:07:55,2023-07-13 11:20:58,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-02-01 10:46:00,2023-02-02 13:14:04,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-01-19 15:04:00,2023-01-21 13:25:09,INTERNA;NAO PROGRAMADA;TERCEIROS;ROUBO,2023
AUGUSTA,NAPSo Programada,0,2023-07-20 10:04:36,2023-07-20 12:26:13,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;ERRO DE OPERACAO,2023
AUGUSTA,NAPSo Programada,0,2023-03-03 09:21:30,2023-03-03 13:58:17,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
AUGUSTA,NAPSo Programada,0,2023-10-23 10:18:44,2023-10-23 17:01:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
AUGUSTA,NAPSo Programada,0,2023-05-25 07:36:07,2023-05-25 10:25:00,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2023
AUGUSTA,NAPSo Programada,0,2023-09-18 12:33:58,2023-09-19 09:38:48,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-08-27 14:31:11,2023-08-28 07:43:03,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;ERRO DE OPERACAO,2023
AUGUSTA,NAPSo Programada,0,2023-05-29 13:05:59,2023-05-29 17:14:48,INTERNA;NAO PROGRAMADA;NAO CLASSIFICADA;,2023
AUGUSTA,NAPSo Programada,0,2023-06-21 10:28:50,2023-06-22 12:30:00,INTERNA;NAO PROGRAMADA;TERCEIROS;EMPRESAS DE SERVICOS PUBLICOS OU SUAS CONTRATADAS,2023
AUGUSTA,NAPSo Programada,0,2023-06-09 19:43:02,2023-06-10 08:37:20,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-08-16 09:27:27,2023-08-16 21:43:45,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,6,2023-05-04 17:15:00,2023-05-05 00:04:00,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;SERVICO MAL EXECUTADO,2023
AUGUSTA,NAPSo Programada,0,2023-05-17 08:42:00,2023-05-17 20:10:00,INTERNA;NAO PROGRAMADA;TERCEIROS;ROUBO,2023
AUGUSTA,NAPSo Programada,0,2023-03-29 00:18:46,2023-03-29 07:59:41,INTERNA;NAO PROGRAMADA;MEIO AMBIENTE;VENTO,2023
AUGUSTA,NAPSo Programada,0,2023-10-08 09:40:26,2023-10-08 20:57:46,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
AUGUSTA,NAPSo Programada,0,2023-09-07 11:56:21,2023-09-07 14:23:00,INTERNA;NAO PROGRAMADA;NAO CLASSIFICADA;,2023
AUGUSTA,NAPSo Programada,0,2023-02-14 20:43:33,2023-02-16 13:43:22,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-10-17 08:22:54,2023-10-18 09:15:43,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-04-10 16:10:29,2023-04-10 20:45:19,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-05-15 09:52:28,2023-05-16 10:00:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-06-08 14:10:09,2023-06-08 16:15:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-06-20 10:31:51,2023-06-21 01:52:27,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-03-27 20:53:41,2023-03-28 12:54:45,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;SERVICO MAL EXECUTADO,2023
AUGUSTA,NAPSo Programada,0,2023-10-16 10:22:54,2023-10-16 15:25:23,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
AUGUSTA,NAPSo Programada,6,2023-02-13 16:21:05,2023-02-15 10:40:55,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
AUGUSTA,NAPSo Programada,6,2023-02-13 21:22:43,2023-02-15 09:20:56,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-10-25 11:37:50,2023-10-25 22:55:45,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-11-23 11:50:19,2023-11-25 11:03:23,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-09-09 14:16:20,2023-09-10 02:27:18,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2023
AUGUSTA,NAPSo Programada,6,2023-10-29 07:57:06,2023-10-30 09:59:45,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-02-16 18:18:44,2023-02-18 09:35:50,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;SERVICO MAL EXECUTADO,2023
AUGUSTA,NAPSo Programada,0,2023-06-12 15:56:04,2023-06-13 12:00:58,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2023
AUGUSTA,NAPSo Programada,0,2023-11-04 00:59:19,2023-11-05 21:50:29,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-02-07 07:36:27,2023-02-07 14:40:05,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;SERVICO MAL EXECUTADO,2023
AUGUSTA,NAPSo Programada,0,2023-05-08 13:36:11,2023-05-08 15:52:23,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-06-24 22:33:50,2023-06-25 13:33:51,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-02-26 21:20:38,2023-02-26 22:52:18,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-02-26 18:03:41,2023-02-26 21:09:56,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;ERRO DE OPERACAO,2023
AUGUSTA,NAPSo Programada,0,2023-05-05 14:38:49,2023-05-05 18:43:30,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;SERVICO MAL EXECUTADO,2023
AUGUSTA,NAPSo Programada,0,2023-08-07 11:37:19,2023-08-07 17:10:00,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2023
AUGUSTA,NAPSo Programada,0,2023-08-17 11:31:04,2023-08-18 15:41:45,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-07-26 07:10:04,2023-07-26 13:34:45,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-05-17 22:36:30,2023-05-18 00:30:41,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-08-28 14:49:27,2023-08-29 19:00:52,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2023
AUGUSTA,NAPSo Programada,0,2023-08-28 13:24:14,2023-08-28 20:31:47,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-08-18 15:23:14,2023-08-18 21:08:12,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-02-25 00:11:14,2023-02-25 14:45:39,INTERNA;NAO PROGRAMADA;TERCEIROS;ABALROAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-04-12 07:31:51,2023-04-12 11:23:39,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2023
AUGUSTA,NAPSo Programada,0,2023-07-26 20:40:49,2023-07-27 19:40:05,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-12-28 16:19:38,2023-12-29 19:24:53,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
AUGUSTA,NAPSo Programada,0,2023-12-27 15:31:54,2023-12-28 09:14:42,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-12-28 10:43:32,2023-12-28 16:11:59,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-12-28 11:07:00,2023-12-28 11:37:33,INTERNA;NAO PROGRAMADA;NAO CLASSIFICADA;,2023
AUGUSTA,NAPSo Programada,0,2023-12-30 00:15:25,2023-12-31 05:00:20,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2023-12-12 19:00:50,2023-12-14 00:18:35,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
AUGUSTA,NAPSo Programada,0,2023-12-06 15:30:00,2023-12-06 17:50:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
AUGUSTA,NAPSo Programada,0,2024-01-29 15:51:38,2024-01-30 14:00:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-03-17 08:25:40,2024-03-24 15:00:00,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2024
AUGUSTA,NAPSo Programada,6,2024-05-27 17:29:10,2024-05-28 16:55:54,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2024
AUGUSTA,NAPSo Programada,0,2024-06-16 14:52:52,2024-06-16 18:43:16,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2024
AUGUSTA,NAPSo Programada,0,2024-03-07 13:05:00,2024-03-09 21:19:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-02-15 10:50:00,2024-02-16 01:09:45,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;SERVICO MAL EXECUTADO,2024
AUGUSTA,NAPSo Programada,0,2024-04-25 08:44:29,2024-04-26 21:48:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-02-05 20:42:04,2024-02-06 09:19:46,INTERNA;NAO PROGRAMADA;TERCEIROS;EMPRESAS DE SERVICOS PUBLICOS OU SUAS CONTRATADAS,2024
AUGUSTA,NAPSo Programada,0,2024-04-16 06:36:39,2024-04-16 09:10:00,INTERNA;NAO PROGRAMADA;TERCEIROS;EMPRESAS DE SERVICOS PUBLICOS OU SUAS CONTRATADAS,2024
AUGUSTA,NAPSo Programada,0,2024-03-16 09:41:27,2024-03-16 15:51:03,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;SERVICO MAL EXECUTADO,2024
AUGUSTA,NAPSo Programada,0,2024-04-08 09:54:31,2024-04-10 10:55:45,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-04-18 14:05:38,2024-04-19 03:07:12,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-01-02 13:46:55,2024-01-03 12:17:43,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-01-02 14:16:37,2024-01-03 15:07:53,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2024
AUGUSTA,NAPSo Programada,0,2024-02-08 07:29:00,2024-02-08 14:28:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-05-20 03:16:00,2024-05-20 15:45:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-05-20 03:15:43,2024-05-20 15:58:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-06-10 22:11:27,2024-06-10 22:24:59,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-03-31 09:06:21,2024-03-31 10:49:08,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2024
AUGUSTA,NAPSo Programada,0,2024-03-31 12:26:53,2024-03-31 15:24:05,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-01-17 10:25:18,2024-01-19 23:50:37,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-06-01 12:17:20,2024-06-01 15:00:07,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,6,2024-05-02 21:30:23,2024-05-04 15:00:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2024
AUGUSTA,NAPSo Programada,0,2024-01-15 13:50:23,2024-01-15 22:49:33,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2024
AUGUSTA,NAPSo Programada,0,2024-05-12 16:59:08,2024-05-12 18:41:35,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2024
AUGUSTA,NAPSo Programada,0,2024-06-26 09:08:06,2024-06-27 05:20:09,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,6,2024-05-02 07:21:59,2024-05-02 11:59:40,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,6,2024-05-02 07:21:05,2024-05-02 11:59:43,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-02-02 08:34:21,2024-02-02 18:15:08,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,6,2024-05-02 06:38:54,2024-05-02 11:51:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-05-23 08:21:38,2024-05-24 21:43:52,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-04-20 11:19:15,2024-04-21 01:23:09,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2024
AUGUSTA,NAPSo Programada,0,2024-05-05 10:35:05,2024-05-05 12:08:54,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-05-05 09:23:09,2024-05-05 10:25:38,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-05-26 09:46:41,2024-05-27 00:23:36,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
AUGUSTA,NAPSo Programada,0,2024-06-13 18:37:57,2024-06-14 13:07:16,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2024
