DscConjuntoUnidadeConsumidora,DscTipoInterrupcao,IdeMotivoInterrupcao,DatInicioInterrupcao,DatFimInterrupcao,DscFatoGeradorInterrupcao,NumAno
PAULA SOUZA,NAPSo Programada,0,2018-11-08 04:19:00,2018-11-08 04:41:37,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-11-08 04:19:00,2018-11-08 04:41:37,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-11-08 04:19:00,2018-11-08 06:14:10,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-04-26 09:40:20,2018-04-26 13:24:36,Interna - Nao Programada - Proprias do sistema - Sobrecarga,2018
PAULA SOUZA,NAPSo Programada,0,2018-10-30 16:50:12,2018-10-31 08:13:55,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-11-08 09:27:11,2018-11-08 16:07:00,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
PAULA SOUZA,Programada,0,2018-07-17 10:12:06,2018-07-17 17:40:54,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,0,2018-07-31 08:36:59,2018-07-31 16:30:59,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-09-10 17:36:40,2018-09-10 20:53:08,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,6,2018-11-22 07:38:41,2018-11-23 08:24:00,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-02-16 13:36:30,2018-02-16 15:51:42,Interna - Nao Programada - Falha operacional - Servico mal executado,2018
PAULA SOUZA,NAPSo Programada,0,2018-03-02 01:34:46,2018-03-02 05:41:37,Interna - Nao Programada - Terceiros - Interferencia de terceiros,2018
PAULA SOUZA,NAPSo Programada,0,2018-09-10 08:40:32,2018-09-10 16:48:20,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-09-22 11:53:11,2018-09-22 21:48:42,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-11-21 19:08:40,2018-11-22 07:46:38,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-09-10 15:49:00,2018-09-10 16:30:06,Interna - Nao Programada - Falha operacional - Servico mal executado,2018
PAULA SOUZA,NAPSo Programada,0,2018-10-04 17:21:27,2018-10-04 22:45:16,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-03-26 13:14:20,2018-03-26 14:12:55,Interna - Nao Programada - Falha operacional - Servico mal executado,2018
PAULA SOUZA,NAPSo Programada,0,2018-01-22 09:56:31,2018-01-22 12:36:37,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-11-07 07:07:00,2018-11-07 07:37:59,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-10-29 11:22:23,2018-10-29 19:53:16,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,Programada,0,2018-05-14 10:08:45,2018-05-14 10:17:00,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-05-14 10:08:45,2018-05-14 13:40:59,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-04-25 02:04:00,2018-04-25 03:10:00,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-04-25 02:04:00,2018-04-25 03:18:00,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-04-25 02:00:08,2018-04-25 02:58:00,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-07-29 09:18:00,2018-07-29 13:32:18,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,0,2018-04-08 11:49:00,2018-04-08 14:11:27,Interna - Nao Programada - Terceiros - Interferencia de terceiros,2018
PAULA SOUZA,NAPSo Programada,0,2018-02-01 09:26:20,2018-02-01 13:50:17,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,Programada,0,2018-07-29 09:18:00,2018-07-29 13:32:08,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-07-29 09:18:00,2018-07-29 09:38:02,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-07-29 09:18:00,2018-07-29 13:32:08,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-07-29 09:18:00,2018-07-29 09:38:10,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,0,2018-08-09 18:45:09,2018-08-09 23:47:59,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
PAULA SOUZA,Programada,0,2018-09-07 10:30:08,2018-09-07 16:30:00,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,0,2018-04-24 20:05:11,2018-04-24 20:50:06,Interna - Nao Programada - Proprias do sistema - Nao identificada,2018
PAULA SOUZA,Programada,0,2018-09-07 10:30:24,2018-09-07 21:15:28,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-09-07 10:30:26,2018-09-07 18:00:16,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,6,2018-10-02 20:53:49,2018-10-02 23:28:32,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,Programada,0,2018-09-07 10:30:24,2018-09-07 17:40:10,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-07-28 10:00:20,2018-07-28 16:00:06,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-07-28 10:00:30,2018-07-28 17:10:35,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-07-28 10:00:33,2018-07-28 16:50:03,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-07-28 10:00:40,2018-07-28 16:50:03,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-07-28 10:00:47,2018-07-28 16:50:03,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,0,2018-01-31 17:15:24,2018-01-31 22:18:41,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-07-13 17:54:28,2018-07-14 01:23:25,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,Programada,0,2018-07-28 10:00:12,2018-07-28 16:50:03,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,0,2018-01-02 13:30:31,2018-01-02 14:34:35,Interna - Nao Programada - Meio ambiente - Vento,2018
PAULA SOUZA,NAPSo Programada,0,2018-09-06 14:30:11,2018-09-06 22:34:04,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,Programada,0,2018-07-28 10:00:04,2018-07-28 16:50:03,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,0,2018-08-09 12:56:00,2018-08-09 18:39:55,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-06-28 11:29:24,2018-06-28 13:43:12,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-03-13 09:35:53,2018-03-13 11:10:24,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-03-14 12:24:50,2018-03-14 15:56:58,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-09-21 09:48:56,2018-09-21 13:19:00,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-06-14 06:05:42,2018-06-14 13:58:26,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-07-30 08:24:47,2018-07-30 13:42:49,Interna - Nao Programada - Falha operacional - Servico mal executado,2018
PAULA SOUZA,NAPSo Programada,0,2018-11-20 12:26:18,2018-11-20 16:53:00,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-06-29 07:33:49,2018-06-29 11:33:14,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-01-05 13:53:04,2018-01-05 15:50:40,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
PAULA SOUZA,Programada,0,2018-07-29 13:25:12,2018-07-29 13:32:14,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-07-29 13:25:20,2018-07-29 13:32:18,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-07-29 13:00:00,2018-07-29 15:17:11,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,0,2018-01-22 16:07:50,2018-01-22 18:10:04,Interna - Nao Programada - Terceiros - Defeito cliente afetando outros,2018
PAULA SOUZA,NAPSo Programada,0,2018-04-25 09:16:00,2018-04-25 11:11:25,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-05-27 21:59:15,2018-05-28 08:21:08,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-10-30 07:45:42,2018-10-30 08:00:54,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-10-30 07:45:42,2018-10-30 08:48:03,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-10-30 07:45:42,2018-10-30 08:55:58,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-11-20 07:05:18,2018-11-20 11:25:11,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-04-14 18:20:16,2018-04-14 21:22:57,Interna - Nao Programada - Falha operacional - Servico mal executado,2018
PAULA SOUZA,NAPSo Programada,0,2018-09-13 15:21:31,2018-09-13 22:07:13,Interna - Nao Programada - Terceiros - Interferencia de terceiros,2018
PAULA SOUZA,Programada,0,2018-06-03 09:04:00,2018-06-03 10:58:28,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-06-18 23:39:17,2018-06-19 03:27:43,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-06-18 23:43:40,2018-06-19 03:05:00,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-06-18 23:55:31,2018-06-19 02:58:06,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,3,2018-05-19 09:48:09,2018-05-19 10:54:14,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
PAULA SOUZA,Programada,0,2018-06-03 10:00:41,2018-06-03 16:00:07,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-07-20 05:13:55,2018-07-20 05:20:36,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,0,2018-02-06 09:28:53,2018-02-06 11:34:20,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,Programada,0,2018-07-20 00:47:07,2018-07-20 05:54:02,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,0,2018-06-03 16:32:54,2018-06-03 16:54:30,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-11-11 23:09:01,2018-11-12 00:57:59,Interna - Nao Programada - Meio ambiente - Vento,2018
PAULA SOUZA,Programada,0,2018-07-19 23:00:52,2018-07-20 05:46:52,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-07-19 23:01:24,2018-07-19 23:26:39,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-06-03 14:42:39,2018-06-03 14:47:33,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-07-19 23:01:24,2018-07-19 23:26:39,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,0,2018-09-25 06:52:58,2018-09-25 18:00:45,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-01-06 10:04:08,2018-01-06 11:58:22,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-09-13 09:29:15,2018-09-13 22:04:18,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,Programada,0,2018-04-14 09:37:16,2018-04-14 15:29:36,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-01-06 09:30:10,2018-01-06 14:53:03,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-04-14 04:32:08,2018-04-14 04:43:18,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-04-14 04:32:08,2018-04-14 04:43:18,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,0,2018-02-19 10:47:27,2018-02-19 14:38:15,Interna - Nao Programada - Falha operacional - Servico mal executado,2018
PAULA SOUZA,Programada,0,2018-11-11 08:38:24,2018-11-11 12:08:47,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,0,2018-04-14 07:34:19,2018-04-14 09:39:14,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-02-05 14:11:11,2018-02-05 15:49:17,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,Programada,0,2018-03-04 09:36:47,2018-03-04 16:18:43,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,6,2018-11-12 18:59:00,2018-11-12 19:31:10,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-01-25 19:43:08,2018-01-26 00:40:10,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,6,2018-11-12 20:43:22,2018-11-12 21:49:49,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,6,2018-11-12 16:39:00,2018-11-12 19:28:57,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-04-15 15:39:22,2018-04-15 21:29:13,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,Programada,0,2018-03-18 10:01:40,2018-03-18 16:49:30,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-03-18 10:01:40,2018-03-18 16:37:40,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-03-18 10:01:40,2018-03-18 18:08:16,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,6,2018-11-12 20:43:22,2018-11-12 23:15:20,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-10-09 01:54:56,2018-10-09 02:23:36,Interna - Nao Programada - Meio ambiente - Vento,2018
PAULA SOUZA,Programada,0,2018-10-09 01:09:10,2018-10-09 02:38:22,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,0,2018-07-20 14:33:13,2018-07-21 06:19:06,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-01-16 11:28:45,2018-01-16 21:04:05,Interna - Nao Programada - Terceiros - Interferencia de terceiros,2018
PAULA SOUZA,NAPSo Programada,6,2018-11-12 12:24:32,2018-11-12 13:41:42,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,Programada,0,2018-04-15 10:05:00,2018-04-15 16:00:08,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,6,2018-11-12 10:18:17,2018-11-12 22:11:02,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-06-19 12:14:17,2018-06-19 17:02:55,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-10-19 17:48:56,2018-10-20 10:56:00,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-09-14 06:36:43,2018-09-14 07:23:55,Interna - Nao Programada - Meio ambiente - Vento,2018
PAULA SOUZA,NAPSo Programada,0,2018-01-15 07:41:41,2018-01-15 09:31:59,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-02-04 12:05:13,2018-02-04 14:25:22,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-04-28 10:01:25,2018-04-28 12:33:20,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-04-11 20:34:32,2018-04-12 10:43:08,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,6,2018-11-22 14:21:55,2018-11-22 21:41:42,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,6,2018-11-22 14:53:00,2018-11-22 15:30:27,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-09-11 15:34:00,2018-09-11 16:08:32,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-11-01 02:26:00,2018-11-01 02:44:58,Interna - Nao Programada - Terceiros - Defeito cliente afetando outros,2018
PAULA SOUZA,NAPSo Programada,6,2018-10-05 12:33:02,2018-10-05 15:47:13,Interna - Nao Programada - Terceiros - Interferencia de terceiros,2018
PAULA SOUZA,NAPSo Programada,0,2018-06-16 11:33:41,2018-06-16 13:08:31,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-04-13 15:55:29,2018-04-14 07:05:30,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-02-05 03:55:00,2018-02-05 04:26:52,Interna - Nao Programada - Proprias do sistema - Desligamento para manutencao emergencial,2018
PAULA SOUZA,NAPSo Programada,0,2018-02-05 03:55:00,2018-02-05 04:35:00,Interna - Nao Programada - Proprias do sistema - Desligamento para manutencao emergencial,2018
PAULA SOUZA,NAPSo Programada,0,2018-02-05 03:55:00,2018-02-05 04:36:37,Interna - Nao Programada - Proprias do sistema - Desligamento para manutencao emergencial,2018
PAULA SOUZA,NAPSo Programada,0,2018-02-05 03:55:00,2018-02-05 04:35:00,Interna - Nao Programada - Proprias do sistema - Desligamento para manutencao emergencial,2018
PAULA SOUZA,NAPSo Programada,0,2018-02-05 03:55:00,2018-02-05 04:35:00,Interna - Nao Programada - Proprias do sistema - Desligamento para manutencao emergencial,2018
PAULA SOUZA,NAPSo Programada,0,2018-04-30 14:45:50,2018-04-30 17:55:41,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-03-29 11:18:45,2018-03-29 15:50:34,Interna - Nao Programada - Terceiros - Interferencia de terceiros,2018
PAULA SOUZA,NAPSo Programada,0,2018-02-19 08:13:51,2018-02-19 10:38:52,Interna - Nao Programada - Terceiros - Interferencia de terceiros,2018
PAULA SOUZA,NAPSo Programada,0,2018-04-13 08:13:50,2018-04-13 11:52:21,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-10-18 11:43:05,2018-10-18 17:25:07,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-09-24 07:34:10,2018-09-24 12:50:19,Interna - Nao Programada - Terceiros - Roubo,2018
PAULA SOUZA,Programada,0,2018-02-18 09:00:34,2018-02-18 14:35:00,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-02-18 09:00:34,2018-02-18 14:42:29,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,0,2018-09-24 08:48:44,2018-09-24 11:30:11,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-11-23 07:00:00,2018-11-23 08:03:00,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-10-18 15:34:01,2018-10-19 00:08:00,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-10-18 15:19:13,2018-10-18 16:51:11,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-03-16 09:16:48,2018-03-16 17:09:51,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-11-10 14:37:51,2018-11-10 18:47:52,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,Programada,0,2018-03-03 09:43:35,2018-03-03 17:02:00,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-03-03 09:37:51,2018-03-03 17:26:04,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,Programada,0,2018-03-03 09:37:51,2018-03-03 17:26:04,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,0,2018-07-18 15:17:38,2018-07-19 07:44:59,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-12-26 12:49:00,2018-12-26 13:41:54,Interna - Nao Programada - Terceiros - Interferencia de terceiros,2018
PAULA SOUZA,NAPSo Programada,0,2018-12-26 09:57:01,2018-12-26 15:59:40,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
PAULA SOUZA,Programada,0,2018-12-27 09:00:10,2018-12-27 12:40:33,Interna - Programada - Alteracao - Para melhoria,2018
PAULA SOUZA,NAPSo Programada,0,2018-12-26 15:57:23,2018-12-26 18:56:07,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-12-08 16:42:51,2018-12-08 19:06:24,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-12-19 15:51:37,2018-12-20 03:52:00,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-12-09 03:38:22,2018-12-09 05:22:05,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-12-09 03:38:22,2018-12-09 05:22:05,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-12-20 09:34:00,2018-12-20 10:18:13,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-12-12 10:51:58,2018-12-12 13:40:33,Interna - Nao Programada - Meio ambiente - Queima ou Incendio,2018
PAULA SOUZA,NAPSo Programada,0,2018-12-12 10:46:44,2018-12-12 14:08:11,Interna - Nao Programada - Meio ambiente - Queima ou Incendio,2018
PAULA SOUZA,NAPSo Programada,0,2018-12-21 09:00:08,2018-12-21 12:36:46,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-11-30 10:41:46,2018-11-30 15:06:34,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-12-21 14:28:09,2018-12-21 16:16:31,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-11-28 08:01:56,2018-11-28 09:46:27,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-11-28 08:01:56,2018-11-28 08:10:20,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-11-28 08:01:56,2018-11-28 08:10:20,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-11-28 08:01:56,2018-11-28 09:46:27,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-12-10 15:07:00,2018-12-10 15:47:00,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-12-10 14:28:23,2018-12-10 18:11:00,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
PAULA SOUZA,NAPSo Programada,0,2018-11-29 10:35:08,2018-11-29 12:30:11,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
PAULA SOUZA,NAPSo Programada,0,2018-12-25 02:47:49,2018-12-25 04:30:44,Interna - Nao Programada - Meio ambiente - Queima ou Incendio,2018
PAULA SOUZA,NAPSo Programada,0,2018-12-22 23:41:04,2018-12-22 23:45:08,Interna - Nao Programada - Proprias do sistema - Nao identificada,2018
PAULA SOUZA,NAPSo Programada,0,2018-12-22 23:41:04,2018-12-22 23:45:08,Interna - Nao Programada - Proprias do sistema - Nao identificada,2018
PAULA SOUZA,NAPSo Programada,0,2019-05-09 13:03:11,2019-05-09 21:32:02,Interna - Nao Programada - Terceiros - Interferencia de terceiros,2019
PAULA SOUZA,NAPSo Programada,6,2019-06-26 10:11:28,2019-06-26 12:09:16,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2019
PAULA SOUZA,NAPSo Programada,6,2019-06-26 08:45:47,2019-06-26 12:22:19,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2019
PAULA SOUZA,NAPSo Programada,6,2019-06-26 08:46:54,2019-06-26 12:23:30,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2019
PAULA SOUZA,NAPSo Programada,0,2019-04-24 18:11:40,2019-04-24 20:36:57,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2019
PAULA SOUZA,Programada,0,2019-07-24 09:00:06,2019-07-24 10:10:00,Interna - Programada - Alteracao - Para melhoria,2019
